job_id,candidate_id,job_title,job_domain,required_years,candidate_domain,candidate_years,candidate_degree,education_score,relevant_experience_score,stack_experience_score,companies_score
JOBTR0252,TRAIN00428,Junior Senior Product Manager,Product/Design,3,Product/Design,9.3,Bachelor,71,94,34,38
JOBTR0252,TRAIN00191,Junior Senior Product Manager,Product/Design,3,Product/Design,6.9,Master,94,92,38,34
JOBTR0252,TRAIN00704,Junior Senior Product Manager,Product/Design,3,Product/Design,4.8,Bachelor,88,91,30,35
JOBTR0252,TRAIN00247,Junior Senior Product Manager,Product/Design,3,Product/Design,7.7,Bachelor,87,94,5,51
JOBTR0252,TRAIN00251,Junior Senior Product Manager,Product/Design,3,Product/Design,14.1,Bachelor,87,95,52,55
JOBTR0252,TRAIN00743,Junior Senior Product Manager,Product/Design,3,Product/Design,21.6,Bachelor,75,99,52,55
JOBTR0252,TRAIN00582,Junior Senior Product Manager,Product/Design,3,Product/Design,2.2,High School,50,62,21,39
JOBTR0252,TRAIN00065,Junior Senior Product Manager,Product/Design,3,Product/Design,8.8,Master,94,92,30,64
JOBTR0252,TRAIN00163,Junior Senior Product Manager,Product/Design,3,Product/Design,9.5,Bachelor,90,97,30,54
JOBTR0252,TRAIN00601,Junior Senior Product Manager,Product/Design,3,Product/Design,1.9,High School,45,53,5,37
JOBTR0252,TRAIN00143,Junior Senior Product Manager,Product/Design,3,Product/Design,9.0,Bachelor,72,98,33,32
JOBTR0252,TRAIN00086,Junior Senior Product Manager,Product/Design,3,Product/Design,7.3,Bachelor,92,95,20,50
JOBTR0252,TRAIN00542,Junior Senior Product Manager,Product/Design,3,Product/Design,13.0,Master,92,100,49,79
JOBTR0252,TRAIN00193,Junior Senior Product Manager,Product/Design,3,Product/Design,19.3,Bachelor,82,100,58,29
JOBTR0252,TRAIN00457,Junior Senior Product Manager,Product/Design,3,Product/Design,0.4,Bachelor,93,15,10,24
JOBTR0252,TRAIN00102,Junior Senior Product Manager,Product/Design,3,Product/Design,10.1,Master,81,99,34,39
JOBTR0252,TRAIN00147,Junior Senior Product Manager,Product/Design,3,Product/Design,12.3,Master,82,100,38,34
JOBTR0252,TRAIN00325,Junior Senior Product Manager,Product/Design,3,Product/Design,1.2,High School,44,39,16,94
JOBTR0252,TRAIN00369,Junior Senior Product Manager,Product/Design,3,Product/Design,1.0,Bachelor,73,32,0,31
JOBTR0252,TRAIN00785,Junior Senior Product Manager,Product/Design,3,Product/Design,14.2,Master,100,97,68,88
JOBTR0252,TRAIN00709,Junior Senior Product Manager,Product/Design,3,Product/Design,1.9,PhD,91,57,29,36
JOBTR0252,TRAIN00208,Junior Senior Product Manager,Product/Design,3,Product/Design,29.5,High School,48,100,65,40
JOBTR0252,TRAIN00536,Junior Senior Product Manager,Product/Design,3,Product/Design,15.2,Bachelor,70,95,22,39
JOBTR0252,TRAIN00061,Junior Senior Product Manager,Product/Design,3,Product/Design,4.8,Bachelor,75,88,0,53
JOBTR0252,TRAIN00639,Junior Senior Product Manager,Product/Design,3,Product/Design,2.9,Master,93,88,40,59
JOBTR0252,TRAIN00624,Junior Senior Product Manager,Product/Design,3,Product/Design,4.1,High School,45,91,59,39
JOBTR0252,TRAIN00019,Junior Senior Product Manager,Product/Design,3,Product/Design,4.9,Bachelor,84,90,38,34
JOBTR0252,TRAIN00516,Junior Senior Product Manager,Product/Design,3,Product/Design,12.6,Master,82,98,38,43
JOBTR0252,TRAIN00702,Junior Senior Product Manager,Product/Design,3,Product/Design,5.2,High School,41,92,4,66
JOBTR0252,TRAIN00738,Junior Senior Product Manager,Product/Design,3,Product/Design,1.3,Master,96,43,8,67
JOBTR0252,TRAIN00731,Junior Senior Product Manager,Product/Design,3,Product/Design,16.9,High School,47,100,45,36
JOBTR0252,TRAIN00558,Junior Senior Product Manager,Product/Design,3,Product/Design,2.8,High School,51,81,21,31
JOBTR0252,TRAIN00062,Junior Senior Product Manager,Product/Design,3,Product/Design,15.3,High School,47,93,46,38
JOBTR0252,TRAIN00001,Junior Senior Product Manager,Product/Design,3,Product/Design,7.6,Bachelor,87,100,38,33
JOBTR0252,TRAIN00330,Junior Senior Product Manager,Product/Design,3,Product/Design,3.9,Master,93,89,35,49
JOBTR0252,TRAIN00633,Junior Senior Product Manager,Product/Design,3,Product/Design,7.0,Bachelor,90,98,30,36
JOBTR0252,TRAIN00677,Junior Senior Product Manager,Product/Design,3,Product/Design,5.1,Master,99,96,20,37
JOBTR0252,TRAIN00278,Junior Senior Product Manager,Product/Design,3,Product/Design,2.1,PhD,88,62,3,31
JOBTR0252,TRAIN00527,Junior Senior Product Manager,Product/Design,3,Product/Design,0.8,PhD,99,32,11,19
JOBTR0252,TRAIN00382,Junior Senior Product Manager,Product/Design,3,Product/Design,15.8,High School,48,100,72,31
JOBTR0252,TRAIN00514,Junior Senior Product Manager,Product/Design,3,Product/Design,7.3,Bachelor,88,100,20,33
JOBTR0252,TRAIN00494,Junior Senior Product Manager,Product/Design,3,Product/Design,15.5,High School,49,100,49,49
JOBTR0252,TRAIN00654,Junior Senior Product Manager,Product/Design,3,Product/Design,0.5,High School,48,17,29,19
JOBTR0252,TRAIN00482,Junior Senior Product Manager,Product/Design,3,Product/Design,2.4,Bachelor,88,72,28,34
JOBTR0252,TRAIN00508,Junior Senior Product Manager,Product/Design,3,Product/Design,23.4,High School,42,100,39,40
JOBTR0252,TRAIN00007,Junior Senior Product Manager,Product/Design,3,Product/Design,10.3,Master,97,100,28,60
JOBTR0252,TRAIN00189,Junior Senior Product Manager,Product/Design,3,Product/Design,9.6,Bachelor,73,99,66,33
JOBTR0252,TRAIN00354,Junior Senior Product Manager,Product/Design,3,Product/Design,9.7,Bachelor,86,98,26,67
JOBTR0252,TRAIN00504,Junior Senior Product Manager,Product/Design,3,Product/Design,9.6,Master,100,100,0,37
JOBTR0252,TRAIN00736,Junior Senior Product Manager,Product/Design,3,Product/Design,3.0,PhD,100,87,24,37
JOBTR0252,TRAIN00451,Junior Senior Product Manager,Product/Design,3,Product/Design,1.2,High School,46,39,13,40
JOBTR0252,TRAIN00066,Junior Senior Product Manager,Product/Design,3,Product/Design,1.8,High School,44,59,52,37
JOBTR0252,TRAIN00492,Junior Senior Product Manager,Product/Design,3,Product/Design,7.3,Master,95,97,18,52
JOBTR0252,TRAIN00044,Junior Senior Product Manager,Product/Design,3,Product/Design,14.2,Bachelor,88,94,45,46
JOBTR0252,TRAIN00622,Junior Senior Product Manager,Product/Design,3,Product/Design,14.9,Master,92,98,34,46
JOBTR0252,TRAIN00186,Junior Senior Product Manager,Product/Design,3,Product/Design,3.0,Master,98,86,1,67
JOBTR0252,TRAIN00231,Junior Senior Product Manager,Product/Design,3,Product/Design,1.5,High School,51,52,26,34
JOBTR0252,TRAIN00165,Junior Senior Product Manager,Product/Design,3,Product/Design,2.9,Bachelor,92,83,28,30
JOBTR0252,TRAIN00436,Junior Senior Product Manager,Product/Design,3,Product/Design,0.9,Master,82,30,2,15
JOBTR0252,TRAIN00415,Junior Senior Product Manager,Product/Design,3,Product/Design,4.1,Bachelor,85,90,31,34
JOBTR0252,TRAIN00300,Junior Senior Product Manager,Product/Design,3,Product/Design,1.9,Master,97,58,14,29
JOBTR0252,TRAIN00632,Junior Senior Product Manager,Product/Design,3,Product/Design,11.9,Master,82,97,28,58
JOBTR0252,TRAIN00233,Junior Senior Product Manager,Product/Design,3,Product/Design,17.3,Bachelor,90,100,39,65
JOBTR0252,TRAIN00779,Junior Senior Product Manager,Product/Design,3,Product/Design,7.2,Bachelor,84,97,24,34
JOBTR0252,TRAIN00567,Junior Senior Product Manager,Product/Design,3,Product/Design,6.8,High School,50,99,41,33
JOBTR0252,TRAIN00347,Junior Senior Product Manager,Product/Design,3,Product/Design,3.8,Bachelor,91,90,34,35
JOBTR0252,TRAIN00033,Junior Senior Product Manager,Product/Design,3,Product/Design,2.0,High School,46,59,0,65
JOBTR0252,TRAIN00575,Junior Senior Product Manager,Product/Design,3,Product/Design,3.9,Master,82,91,17,57
JOBTR0252,TRAIN00261,Junior Senior Product Manager,Product/Design,3,Product/Design,1.6,Master,98,49,0,67
JOBTR0252,TRAIN00203,Junior Senior Product Manager,Product/Design,3,Product/Design,2.8,High School,47,76,22,35
JOBTR0252,TRAIN00581,Junior Senior Product Manager,Product/Design,3,Product/Design,1.9,Bachelor,89,59,28,66
JOBTR0252,TRAIN00775,Junior Senior Product Manager,Product/Design,3,Product/Design,6.1,PhD,99,93,46,52
JOBTR0252,TRAIN00034,Junior Senior Product Manager,Product/Design,3,Product/Design,10.5,Master,97,99,32,56
JOBTR0252,TRAIN00336,Junior Senior Product Manager,Product/Design,3,Product/Design,15.2,Master,95,100,39,47
JOBTR0252,TRAIN00410,Junior Senior Product Manager,Product/Design,3,Product/Design,5.3,Bachelor,87,86,23,38
JOBTR0252,TRAIN00023,Junior Senior Product Manager,Product/Design,3,Product/Design,3.2,Bachelor,76,87,24,37
JOBTR0252,TRAIN00511,Junior Senior Product Manager,Product/Design,3,Product/Design,1.3,High School,47,41,8,34
JOBTR0252,TRAIN00012,Junior Senior Product Manager,Product/Design,3,Product/Design,1.6,Bachelor,90,52,18,37
JOBTR0252,TRAIN00768,Junior Senior Product Manager,Product/Design,3,Product/Design,4.9,Master,83,94,33,63
JOBTR0252,TRAIN00598,Junior Senior Product Manager,Product/Design,3,Product/Design,1.4,Bachelor,73,47,19,66
JOBTR0252,TRAIN00249,Junior Senior Product Manager,Product/Design,3,Product/Design,26.0,PhD,99,100,49,64
JOBTR0252,TRAIN00326,Junior Senior Product Manager,Product/Design,3,Product/Design,5.9,Master,78,96,19,50
JOBTR0252,TRAIN00049,Junior Senior Product Manager,Product/Design,3,Product/Design,12.9,Bachelor,86,98,33,35
JOBTR0252,TRAIN00777,Junior Senior Product Manager,Product/Design,3,Product/Design,8.3,Bachelor,91,95,18,72
JOBTR0252,TRAIN00315,Junior Senior Product Manager,Product/Design,3,Product/Design,6.3,Master,96,92,29,34
JOBTR0252,TRAIN00343,Junior Senior Product Manager,Product/Design,3,Product/Design,19.9,Master,92,98,33,49
JOBTR0252,TRAIN00476,Junior Senior Product Manager,Product/Design,3,Product/Design,5.7,Bachelor,87,96,26,53
JOBTR0252,TRAIN00469,Junior Senior Product Manager,Product/Design,3,Product/Design,27.6,Bachelor,74,100,54,51
JOBTR0252,TRAIN00387,Junior Senior Product Manager,Product/Design,3,Product/Design,6.3,Bachelor,69,93,30,69
JOBTR0252,TRAIN00291,Junior Senior Product Manager,Product/Design,3,Product/Design,1.9,Master,92,59,25,62
JOBTR0252,TRAIN00720,Junior Senior Product Manager,Product/Design,3,Product/Design,0.6,Master,93,22,35,13
JOBTR0252,TRAIN00260,Junior Senior Product Manager,Product/Design,3,Product/Design,1.9,High School,42,56,31,68
JOBTR0252,TRAIN00321,Junior Senior Product Manager,Product/Design,3,Product/Design,9.8,Master,89,98,33,42
JOBTR0252,TRAIN00699,Junior Senior Product Manager,Product/Design,3,Product/Design,2.8,Bachelor,75,83,0,33
JOBTR0252,TRAIN00134,Junior Senior Product Manager,Product/Design,3,Product/Design,2.7,High School,47,78,24,39
JOBTR0252,TRAIN00530,Junior Senior Product Manager,Product/Design,3,Product/Design,2.7,High School,45,79,10,31
JOBTR0252,TRAIN00132,Junior Senior Product Manager,Product/Design,3,Product/Design,9.7,Master,100,93,35,64
JOBTR0252,TRAIN00485,Junior Senior Product Manager,Product/Design,3,Product/Design,14.5,Master,80,100,50,54
JOBTR0252,TRAIN00490,Junior Senior Product Manager,Product/Design,3,Product/Design,3.5,Master,91,81,16,37
JOBTR0252,TRAIN00752,Junior Senior Product Manager,Product/Design,3,Product/Design,2.9,Bachelor,75,86,23,37
JOBTR0252,TRAIN00215,Junior Senior Product Manager,Product/Design,3,Product/Design,26.2,PhD,100,100,41,36
JOBTR0252,TRAIN00420,Junior Senior Product Manager,Product/Design,3,Product/Design,0.6,Master,94,21,9,18
JOBTR0252,TRAIN00070,Junior Senior Product Manager,Product/Design,3,Product/Design,7.8,Master,80,91,46,38
JOBTR0252,TRAIN00366,Junior Senior Product Manager,Product/Design,3,Product/Design,2.8,High School,47,81,5,68
JOBTR0252,TRAIN00472,Junior Senior Product Manager,Product/Design,3,Product/Design,1.9,Master,93,56,28,62
JOBTR0252,TRAIN00513,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,0.1,Bachelor,85,3,3,18
JOBTR0252,TRAIN00207,Junior Senior Product Manager,Product/Design,3,Software Development,10.0,High School,45,84,17,72
JOBTR0252,TRAIN00452,Junior Senior Product Manager,Product/Design,3,Data Analysis,3.2,Master,84,44,10,64
JOBTR0252,TRAIN00294,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,13.6,Master,85,87,14,66
JOBTR0252,TRAIN00495,Junior Senior Product Manager,Product/Design,3,QA/Testing,9.0,Master,83,77,19,35
JOBTR0252,TRAIN00265,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,1.8,Bachelor,87,17,10,38
JOBTR0252,TRAIN00510,Junior Senior Product Manager,Product/Design,3,Data Analysis,9.5,Master,86,92,6,38
JOBTR0252,TRAIN00013,Junior Senior Product Manager,Product/Design,3,QA/Testing,17.6,High School,48,96,28,36
JOBTR0252,TRAIN00486,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,11.8,Bachelor,76,82,27,42
JOBTR0252,TRAIN00416,Junior Senior Product Manager,Product/Design,3,Data Analysis,0.9,Master,80,14,7,20
JOBTR0252,TRAIN00122,Junior Senior Product Manager,Product/Design,3,Data Analysis,3.9,Bachelor,86,44,13,67
JOBTR0252,TRAIN00603,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,17.4,Master,99,90,12,59
JOBTR0252,TRAIN00223,Junior Senior Product Manager,Product/Design,3,Software Development,2.0,Bachelor,74,25,13,35
JOBTR0252,TRAIN00085,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,8.2,Bachelor,88,52,18,57
JOBTR0252,TRAIN00734,Junior Senior Product Manager,Product/Design,3,QA/Testing,2.0,High School,47,21,14,69
JOBTR0252,TRAIN00696,Junior Senior Product Manager,Product/Design,3,QA/Testing,9.0,High School,43,76,3,54
JOBTR0252,TRAIN00136,Junior Senior Product Manager,Product/Design,3,Data Analysis,5.5,Bachelor,73,65,12,38
JOBTR0252,TRAIN00780,Junior Senior Product Manager,Product/Design,3,Software Development,1.8,Master,90,25,17,64
JOBTR0252,TRAIN00032,Junior Senior Product Manager,Product/Design,3,Data Analysis,0.1,Bachelor,84,6,5,20
JOBTR0252,TRAIN00120,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,3.9,Master,100,28,18,40
JOBTR0252,TRAIN00507,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,4.4,Bachelor,83,31,10,54
JOBTR0252,TRAIN00242,Junior Senior Product Manager,Product/Design,3,Software Development,3.4,Bachelor,73,36,15,32
JOBTR0252,TRAIN00135,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,3.0,PhD,95,29,9,36
JOBTR0252,TRAIN00076,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,0.2,Bachelor,81,5,11,13
JOBTR0252,TRAIN00244,Junior Senior Product Manager,Product/Design,3,Data Analysis,1.1,Bachelor,89,17,1,34
JOBTR0252,TRAIN00030,Junior Senior Product Manager,Product/Design,3,Software Development,8.3,High School,43,79,19,38
JOBTR0252,TRAIN00230,Junior Senior Product Manager,Product/Design,3,QA/Testing,5.8,High School,47,53,2,35
JOBTR0252,TRAIN00228,Junior Senior Product Manager,Product/Design,3,Data Analysis,13.3,High School,47,94,1,41
JOBTR0252,TRAIN00243,Junior Senior Product Manager,Product/Design,3,Data Analysis,1.1,High School,49,16,5,31
JOBTR0252,TRAIN00544,Junior Senior Product Manager,Product/Design,3,QA/Testing,1.7,Bachelor,85,21,8,33
JOBTR0252,TRAIN00006,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,1.7,Bachelor,85,16,19,32
JOBTR0252,TRAIN00686,Junior Senior Product Manager,Product/Design,3,QA/Testing,14.6,Master,98,86,31,34
JOBTR0252,TRAIN00386,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,17.7,Bachelor,94,89,60,35
JOBTR0252,TRAIN00444,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,6.9,Master,83,43,4,29
JOBTR0252,TRAIN00360,Junior Senior Product Manager,Product/Design,3,Data Analysis,24.5,Bachelor,74,94,5,49
JOBTR0252,TRAIN00778,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,17.3,High School,44,85,27,63
JOBTR0252,TRAIN00117,Junior Senior Product Manager,Product/Design,3,Data Analysis,1.2,Master,99,17,1,34
JOBTR0252,TRAIN00596,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,15.0,PhD,99,86,28,38
JOBTR0252,TRAIN00201,Junior Senior Product Manager,Product/Design,3,Software Development,5.0,Bachelor,73,59,0,37
JOBTR0252,TRAIN00501,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,4.6,Bachelor,83,44,9,32
JOBTR0252,TRAIN00028,Junior Senior Product Manager,Product/Design,3,Data Analysis,8.5,Bachelor,88,83,10,31
JOBTR0252,TRAIN00438,Junior Senior Product Manager,Product/Design,3,QA/Testing,13.1,PhD,100,91,22,41
JOBTR0252,TRAIN00263,Junior Senior Product Manager,Product/Design,3,Data Analysis,4.1,Master,97,48,1,97
JOBTR0252,TRAIN00487,Junior Senior Product Manager,Product/Design,3,QA/Testing,14.0,Master,83,88,9,34
JOBTR0252,TRAIN00224,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,1.4,Bachelor,83,16,0,64
JOBTR0252,TRAIN00520,Junior Senior Product Manager,Product/Design,3,QA/Testing,0.3,PhD,89,3,11,13
JOBTR0252,TRAIN00055,Junior Senior Product Manager,Product/Design,3,Software Development,5.6,Bachelor,72,56,0,50
JOBTR0252,TRAIN00728,Junior Senior Product Manager,Product/Design,3,Data Analysis,24.8,Bachelor,88,100,27,51
JOBTR0252,TRAIN00311,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,3.6,Bachelor,73,25,4,54
JOBTR0252,TRAIN00684,Junior Senior Product Manager,Product/Design,3,Software Development,3.3,Master,96,38,0,31
JOBTR0252,TRAIN00718,Junior Senior Product Manager,Product/Design,3,QA/Testing,11.1,Bachelor,84,85,14,37
JOBTR0252,TRAIN00687,Junior Senior Product Manager,Product/Design,3,QA/Testing,14.6,Bachelor,76,91,28,42
JOBTR0252,TRAIN00549,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,1.8,High School,46,17,0,36
JOBTR0252,TRAIN00176,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,15.8,PhD,92,87,1,57
JOBTR0252,TRAIN00790,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,1.9,Bachelor,91,23,1,40
JOBTR0252,TRAIN00240,Junior Senior Product Manager,Product/Design,3,QA/Testing,9.0,Bachelor,84,79,33,36
JOBTR0252,TRAIN00296,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,13.8,Master,89,84,18,37
JOBTR0252,TRAIN00443,Junior Senior Product Manager,Product/Design,3,QA/Testing,10.2,Bachelor,86,81,28,54
JOBTR0252,TRAIN00359,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,11.2,Master,99,82,27,33
JOBTR0252,TRAIN00264,Junior Senior Product Manager,Product/Design,3,Data Analysis,1.1,Master,93,12,2,63
JOBTR0252,TRAIN00473,Junior Senior Product Manager,Product/Design,3,Software Development,2.2,Bachelor,82,28,18,31
JOBTR0252,TRAIN00757,Junior Senior Product Manager,Product/Design,3,Software Development,14.0,Master,96,94,17,55
JOBTR0252,TRAIN00304,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,3.6,Bachelor,86,27,29,34
JOBTR0252,TRAIN00669,Junior Senior Product Manager,Product/Design,3,QA/Testing,2.0,Bachelor,75,23,14,63
JOBTR0252,TRAIN00547,Junior Senior Product Manager,Product/Design,3,Software Development,8.1,Bachelor,73,82,16,40
JOBTR0252,TRAIN00755,Junior Senior Product Manager,Product/Design,3,QA/Testing,4.7,High School,46,47,12,33
JOBTR0252,TRAIN00351,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,1.7,Master,82,17,0,66
JOBTR0252,TRAIN00471,Junior Senior Product Manager,Product/Design,3,Software Development,16.3,Master,85,95,3,43
JOBTR0252,TRAIN00643,Junior Senior Product Manager,Product/Design,3,Data Analysis,14.4,Bachelor,81,96,23,53
JOBTR0252,TRAIN00726,Junior Senior Product Manager,Product/Design,3,Data Analysis,0.0,Bachelor,85,3,1,16
JOBTR0252,TRAIN00762,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,4.2,Bachelor,69,28,0,34
JOBTR0252,TRAIN00565,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,21.0,Bachelor,88,95,24,42
JOBTR0252,TRAIN00068,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,1.7,Master,81,16,0,37
JOBTR0252,TRAIN00631,Junior Senior Product Manager,Product/Design,3,Data Analysis,4.6,PhD,95,55,0,39
JOBTR0252,TRAIN00159,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,14.0,Bachelor,78,93,0,58
JOBTR0252,TRAIN00327,Junior Senior Product Manager,Product/Design,3,Data Analysis,7.5,Master,98,84,20,36
JOBTR0252,TRAIN00168,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,1.9,Bachelor,72,17,10,36
JOBTR0252,TRAIN00295,Junior Senior Product Manager,Product/Design,3,QA/Testing,17.3,High School,50,92,43,46
JOBTR0252,TRAIN00727,Junior Senior Product Manager,Product/Design,3,QA/Testing,2.1,Bachelor,74,25,0,36
JOBTR0252,TRAIN00388,Junior Senior Product Manager,Product/Design,3,QA/Testing,25.7,Bachelor,69,100,11,39
JOBTR0252,TRAIN00730,Junior Senior Product Manager,Product/Design,3,Software Development,4.2,PhD,94,50,0,30
JOBTR0252,TRAIN00741,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,17.3,Bachelor,67,82,26,44
JOBTR0252,TRAIN00568,Junior Senior Product Manager,Product/Design,3,QA/Testing,16.5,PhD,95,97,50,39
JOBTR0252,TRAIN00258,Junior Senior Product Manager,Product/Design,3,Data Analysis,1.3,Bachelor,76,27,5,32
JOBTR0252,TRAIN00333,Junior Senior Product Manager,Product/Design,3,Data Analysis,17.9,Bachelor,85,94,7,47
JOBTR0252,TRAIN00060,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,1.2,Bachelor,76,9,29,66
JOBTR0252,TRAIN00106,Junior Senior Product Manager,Product/Design,3,Data Analysis,9.9,Master,96,89,40,36
JOBTR0252,TRAIN00067,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,16.2,Bachelor,75,87,10,38
JOBTR0252,TRAIN00740,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,4.3,Bachelor,79,32,11,38
JOBTR0252,TRAIN00121,Junior Senior Product Manager,Product/Design,3,Software Development,4.3,PhD,100,49,30,66
JOBTR0252,TRAIN00489,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,3.7,Master,93,34,0,33
JOBTR0252,TRAIN00439,Junior Senior Product Manager,Product/Design,3,QA/Testing,6.9,Bachelor,90,68,47,54
JOBTR0252,TRAIN00628,Junior Senior Product Manager,Product/Design,3,Data Analysis,9.5,Master,90,85,17,35
JOBTR0252,TRAIN00608,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,3.4,Bachelor,84,25,14,39
JOBTR0252,TRAIN00645,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,2.7,Master,82,21,0,37
JOBTR0252,TRAIN00141,Junior Senior Product Manager,Product/Design,3,QA/Testing,11.9,PhD,99,92,9,58
JOBTR0252,TRAIN00149,Junior Senior Product Manager,Product/Design,3,QA/Testing,10.6,Bachelor,87,82,4,65
JOBTR0252,TRAIN00195,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,9.7,Master,91,62,0,47
JOBTR0252,TRAIN00011,Junior Senior Product Manager,Product/Design,3,Software Development,5.2,Bachelor,68,52,0,64
JOBTR0252,TRAIN00363,Junior Senior Product Manager,Product/Design,3,Data Analysis,10.8,High School,49,92,10,34
JOBTR0252,TRAIN00532,Junior Senior Product Manager,Product/Design,3,Data/AI/ML,1.5,Master,84,17,15,64
JOBTR0252,TRAIN00127,Junior Senior Product Manager,Product/Design,3,Data Analysis,4.1,PhD,100,53,16,37
JOBTR0252,TRAIN00788,Junior Senior Product Manager,Product/Design,3,QA/Testing,1.6,Master,94,25,1,34
JOBTR0252,TRAIN00594,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,29.9,Master,97,94,26,34
JOBTR0252,TRAIN00118,Junior Senior Product Manager,Product/Design,3,QA/Testing,2.9,Bachelor,85,26,32,67
JOBTR0252,TRAIN00502,Junior Senior Product Manager,Product/Design,3,DevOps/Infrastructure,12.9,Master,97,74,17,39
JOBTR0252,TRAIN00599,Junior Senior Product Manager,Product/Design,3,Data Analysis,4.2,Bachelor,91,55,21,34
JOBTR0252,TRAIN00732,Junior Senior Product Manager,Product/Design,3,Data Analysis,29.1,Bachelor,74,100,26,45
JOBTR0253,TRAIN00709,Junior Senior Product Manager,Product/Design,2,Product/Design,1.9,PhD,96,81,0,36
JOBTR0253,TRAIN00410,Junior Senior Product Manager,Product/Design,2,Product/Design,5.3,Bachelor,79,93,3,38
JOBTR0253,TRAIN00321,Junior Senior Product Manager,Product/Design,2,Product/Design,9.8,Master,87,96,0,42
JOBTR0253,TRAIN00061,Junior Senior Product Manager,Product/Design,2,Product/Design,4.8,Bachelor,82,97,1,53
JOBTR0253,TRAIN00731,Junior Senior Product Manager,Product/Design,2,Product/Design,16.9,High School,51,100,32,36
JOBTR0253,TRAIN00007,Junior Senior Product Manager,Product/Design,2,Product/Design,10.3,Master,96,100,1,60
JOBTR0253,TRAIN00330,Junior Senior Product Manager,Product/Design,2,Product/Design,3.9,Master,90,97,0,49
JOBTR0253,TRAIN00624,Junior Senior Product Manager,Product/Design,2,Product/Design,4.1,High School,56,97,39,39
JOBTR0253,TRAIN00514,Junior Senior Product Manager,Product/Design,2,Product/Design,7.3,Bachelor,77,99,6,33
JOBTR0253,TRAIN00191,Junior Senior Product Manager,Product/Design,2,Product/Design,6.9,Master,88,96,2,34
JOBTR0253,TRAIN00736,Junior Senior Product Manager,Product/Design,2,Product/Design,3.0,PhD,99,91,37,37
JOBTR0253,TRAIN00496,Junior Senior Product Manager,Product/Design,2,Product/Design,1.7,PhD,100,74,0,34
JOBTR0253,TRAIN00517,Junior Senior Product Manager,Product/Design,2,Product/Design,1.9,Bachelor,82,81,47,38
JOBTR0253,TRAIN00098,Junior Senior Product Manager,Product/Design,2,Product/Design,0.6,High School,60,35,0,20
JOBTR0253,TRAIN00251,Junior Senior Product Manager,Product/Design,2,Product/Design,14.1,Bachelor,80,100,0,55
JOBTR0253,TRAIN00560,Junior Senior Product Manager,Product/Design,2,Product/Design,9.1,Master,91,99,27,36
JOBTR0253,TRAIN00442,Junior Senior Product Manager,Product/Design,2,Product/Design,11.2,Master,92,100,0,66
JOBTR0253,TRAIN00530,Junior Senior Product Manager,Product/Design,2,Product/Design,2.7,High School,57,91,0,31
JOBTR0253,TRAIN00511,Junior Senior Product Manager,Product/Design,2,Product/Design,1.3,High School,54,62,1,34
JOBTR0253,TRAIN00086,Junior Senior Product Manager,Product/Design,2,Product/Design,7.3,Bachelor,81,99,4,50
JOBTR0253,TRAIN00677,Junior Senior Product Manager,Product/Design,2,Product/Design,5.1,Master,85,97,4,37
JOBTR0253,TRAIN00278,Junior Senior Product Manager,Product/Design,2,Product/Design,2.1,PhD,100,88,3,31
